Freq.	V(vout)
Step Information: Rc=100  (Run: 1/18)
9.22880473713551e+003	(1.04625887578548e+001dB,-1.78827180454387e+002°)
9.29299615044834e+003	(1.04626218125199e+001dB,-1.78837786999649e+002°)
9.35763405034968e+003	(1.04626544036443e+001dB,-1.78848337800489e+002°)
9.42272154239935e+003	(1.04626865374810e+001dB,-1.78858833361872e+002°)
9.48826175375803e+003	(1.04627182201956e+001dB,-1.78869274186154e+002°)
9.55425783333754e+003	(1.04627494578673e+001dB,-1.78879660773097e+002°)
9.62071295195212e+003	(1.04627802564897e+001dB,-1.78889993619892e+002°)
9.68763030247075e+003	(1.04628106219727e+001dB,-1.78900273221194e+002°)
9.75501309997057e+003	(1.04628405601432e+001dB,-1.78910500069130e+002°)
9.82286458189136e+003	(1.04628700767457e+001dB,-1.78920674653330e+002°)
9.89118800819108e+003	(1.04628991774446e+001dB,-1.78930797460950e+002°)
9.95998666150247e+003	(1.04629278678242e+001dB,-1.78940868976691e+002°)
1.00292638472908e+004	(1.04629561533903e+001dB,-1.78950889682825e+002°)
1.00990228940127e+004	(1.04629840395709e+001dB,-1.78960860059214e+002°)
1.01692671532759e+004	(1.04630115317178e+001dB,-1.78970780583336e+002°)
1.02400000000007e+004	(1.04630386351072e+001dB,-1.78980651730308e+002°)
1.03112248325815e+004	(1.04630653549403e+001dB,-1.78990473972899e+002°)
1.03829450730506e+004	(1.04630916963458e+001dB,-1.79000247781566e+002°)
1.04551641672424e+004	(1.04631176643790e+001dB,-1.79009973624465e+002°)
1.05278855849588e+004	(1.04631432640237e+001dB,-1.79019651967478e+002°)
1.06011128201364e+004	(1.04631685001936e+001dB,-1.79029283274233e+002°)
1.06748493910138e+004	(1.04631933777321e+001dB,-1.79038868006126e+002°)
1.07490988403009e+004	(1.04632179014144e+001dB,-1.79048406622345e+002°)
1.08238647353493e+004	(1.04632420759473e+001dB,-1.79057899579886e+002°)
1.08991506683231e+004	(1.04632659059715e+001dB,-1.79067347333579e+002°)
1.09749602563724e+004	(1.04632893960606e+001dB,-1.79076750336110e+002°)
1.10512971418061e+004	(1.04633125507238e+001dB,-1.79086109038036e+002°)
1.11281649922676e+004	(1.04633353744055e+001dB,-1.79095423887815e+002°)
1.12055675009107e+004	(1.04633578714872e+001dB,-1.79104695331818e+002°)
1.12835083865773e+004	(1.04633800462873e+001dB,-1.79113923814359e+002°)
1.13619913939755e+004	(1.04634019030625e+001dB,-1.79123109777707e+002°)
1.14410202938603e+004	(1.04634234460085e+001dB,-1.79132253662112e+002°)
1.15205988832142e+004	(1.04634446792611e+001dB,-1.79141355905827e+002°)
1.16007309854298e+004	(1.04634656068964e+001dB,-1.79150416945123e+002°)
1.16814204504935e+004	(1.04634862329317e+001dB,-1.79159437214315e+002°)
1.17626711551704e+004	(1.04635065613271e+001dB,-1.79168417145778e+002°)
1.18444870031910e+004	(1.04635265959850e+001dB,-1.79177357169971e+002°)
1.19268719254378e+004	(1.04635463407519e+001dB,-1.79186257715458e+002°)
1.20098298801353e+004	(1.04635657994184e+001dB,-1.79195119208920e+002°)
1.20933648530392e+004	(1.04635849757204e+001dB,-1.79203942075188e+002°)
1.21774808576287e+004	(1.04636038733395e+001dB,-1.79212726737248e+002°)
1.22621819352987e+004	(1.04636224959037e+001dB,-1.79221473616276e+002°)
1.23474721555542e+004	(1.04636408469889e+001dB,-1.79230183131648e+002°)
1.24333556162061e+004	(1.04636589301182e+001dB,-1.79238855700963e+002°)
1.25198364435677e+004	(1.04636767487636e+001dB,-1.79247491740060e+002°)
1.26069187926528e+004	(1.04636943063463e+001dB,-1.79256091663046e+002°)
1.26946068473761e+004	(1.04637116062376e+001dB,-1.79264655882301e+002°)
1.27829048207534e+004	(1.04637286517590e+001dB,-1.79273184808512e+002°)
1.28718169551044e+004	(1.04637454461834e+001dB,-1.79281678850685e+002°)
1.29613475222566e+004	(1.04637619927358e+001dB,-1.79290138416162e+002°)
1.30515008237502e+004	(1.04637782945930e+001dB,-1.79298563910652e+002°)
1.31422811910451e+004	(1.04637943548857e+001dB,-1.79306955738233e+002°)
1.32336929857288e+004	(1.04638101766973e+001dB,-1.79315314301386e+002°)
1.33257405997263e+004	(1.04638257630661e+001dB,-1.79323640001005e+002°)
1.34184284555106e+004	(1.04638411169852e+001dB,-1.79331933236421e+002°)
1.35117610063154e+004	(1.04638562414027e+001dB,-1.79340194405418e+002°)
1.36057427363492e+004	(1.04638711392229e+001dB,-1.79348423904253e+002°)
1.37003781610108e+004	(1.04638858133068e+001dB,-1.79356622127675e+002°)
1.37956718271056e+004	(1.04639002664720e+001dB,-1.79364789468942e+002°)
1.38916283130651e+004	(1.04639145014943e+001dB,-1.79372926319844e+002°)
1.39882522291660e+004	(1.04639285211071e+001dB,-1.79381033070714e+002°)
1.40855482177520e+004	(1.04639423280027e+001dB,-1.79389110110454e+002°)
1.41835209534569e+004	(1.04639559248327e+001dB,-1.79397157826551e+002°)
1.42821751434292e+004	(1.04639693142080e+001dB,-1.79405176605091e+002°)
1.43815155275581e+004	(1.04639824987001e+001dB,-1.79413166830785e+002°)
1.44815468787015e+004	(1.04639954808410e+001dB,-1.79421128886980e+002°)
1.45822740029151e+004	(1.04640082631237e+001dB,-1.79429063155687e+002°)
1.46837017396831e+004	(1.04640208480032e+001dB,-1.79436970017582e+002°)
1.47858349621514e+004	(1.04640332378962e+001dB,-1.79444849852043e+002°)
1.48886785773610e+004	(1.04640454351824e+001dB,-1.79452703037155e+002°)
1.49922375264843e+004	(1.04640574422042e+001dB,-1.79460529949740e+002°)
1.50965167850620e+004	(1.04640692612678e+001dB,-1.79468330965356e+002°)
1.52015213632425e+004	(1.04640808946425e+001dB,-1.79476106458334e+002°)
1.53072563060229e+004	(1.04640923445633e+001dB,-1.79483856801790e+002°)
1.54137266934904e+004	(1.04641036132289e+001dB,-1.79491582367634e+002°)
1.55209376410676e+004	(1.04641147028035e+001dB,-1.79499283526600e+002°)
1.56288942997572e+004	(1.04641256154173e+001dB,-1.79506960648254e+002°)
1.57376018563904e+004	(1.04641363531658e+001dB,-1.79514614101019e+002°)
1.58470655338752e+004	(1.04641469181116e+001dB,-1.79522244252189e+002°)
1.59572905914482e+004	(1.04641573122838e+001dB,-1.79529851467944e+002°)
1.60682823249266e+004	(1.04641675376788e+001dB,-1.79537436113372e+002°)
1.61800460669631e+004	(1.04641775962606e+001dB,-1.79544998552485e+002°)
1.62925871873019e+004	(1.04641874899609e+001dB,-1.79552539148235e+002°)
1.64059110930366e+004	(1.04641972206804e+001dB,-1.79560058262531e+002°)
1.65200232288703e+004	(1.04642067902878e+001dB,-1.79567556256259e+002°)
1.66349290773769e+004	(1.04642162006214e+001dB,-1.79575033489297e+002°)
1.67506341592646e+004	(1.04642254534885e+001dB,-1.79582490320535e+002°)
1.68671440336411e+004	(1.04642345506666e+001dB,-1.79589927107881e+002°)
1.69844642982810e+004	(1.04642434939025e+001dB,-1.79597344208295e+002°)
1.71026005898942e+004	(1.04642522849147e+001dB,-1.79604741977801e+002°)
1.72215585843973e+004	(1.04642609253913e+001dB,-1.79612120771487e+002°)
1.73413439971858e+004	(1.04642694169923e+001dB,-1.79619480943548e+002°)
1.74619625834090e+004	(1.04642777613485e+001dB,-1.79626822847285e+002°)
1.75834201382465e+004	(1.04642859600629e+001dB,-1.79634146835129e+002°)
1.77057224971864e+004	(1.04642940147103e+001dB,-1.79641453258657e+002°)
1.78288755363059e+004	(1.04643019268380e+001dB,-1.79648742468603e+002°)
1.79528851725537e+004	(1.04643096979653e+001dB,-1.79656014814885e+002°)
1.80777573640339e+004	(1.04643173295859e+001dB,-1.79663270646616e+002°)
1.82034981102927e+004	(1.04643248231648e+001dB,-1.79670510312117e+002°)
1.83301134526062e+004	(1.04643321801418e+001dB,-1.79677734158938e+002°)
1.84576094742712e+004	(1.04643394019303e+001dB,-1.79684942533877e+002°)
1.85859923008968e+004	(1.04643464899172e+001dB,-1.79692135782996e+002°)
1.87152681006995e+004	(1.04643534454642e+001dB,-1.79699314251626e+002°)
1.88454430847988e+004	(1.04643602699076e+001dB,-1.79706478284402e+002°)
1.89765235075162e+004	(1.04643669645580e+001dB,-1.79713628225263e+002°)
1.91085156666752e+004	(1.04643735307018e+001dB,-1.79720764417482e+002°)
1.92414259039044e+004	(1.04643799695999e+001dB,-1.79727887203672e+002°)
1.93752606049416e+004	(1.04643862824895e+001dB,-1.79734996925804e+002°)
1.95100261999413e+004	(1.04643924705833e+001dB,-1.79742093925234e+002°)
1.96457291637829e+004	(1.04643985350699e+001dB,-1.79749178542698e+002°)
1.97823760163823e+004	(1.04644044771143e+001dB,-1.79756251118351e+002°)
1.99199733230051e+004	(1.04644102978580e+001dB,-1.79763311991774e+002°)
2.00000000000000e+004	(1.04644136098073e+001dB,-1.79767390992878e+002°)
Step Information: Rc=4.7K  (Run: 11/18)
2.00000000000000e+001	(-1.42701331221491e+001dB,-9.41552986001280e+001°)
2.01391110011344e+001	(-1.42102523352758e+001dB,-9.41847273780476e+001°)
2.02791895958006e+001	(-1.41503760643783e+001dB,-9.42143542728961e+001°)
2.04202425141439e+001	(-1.40905043717872e+001dB,-9.42441806467377e+001°)
2.05622765331213e+001	(-1.40306373206832e+001dB,-9.42742078699475e+001°)
2.07052984768276e+001	(-1.39707749751105e+001dB,-9.43044373212481e+001°)
2.08493152168224e+001	(-1.39109173999875e+001dB,-9.43348703877484e+001°)
2.09943336724614e+001	(-1.38510646611169e+001dB,-9.43655084649892e+001°)
2.11403608112276e+001	(-1.37912168251982e+001dB,-9.43963529569720e+001°)
2.12874036490672e+001	(-1.37313739598438e+001dB,-9.44274052762073e+001°)
2.14354692507259e+001	(-1.36715361335807e+001dB,-9.44586668437470e+001°)
2.15845647300886e+001	(-1.36117034158760e+001dB,-9.44901390892278e+001°)
2.17346972505212e+001	(-1.35518758771371e+001dB,-9.45218234509048e+001°)
2.18858740252148e+001	(-1.34920535887330e+001dB,-9.45537213756960e+001°)
2.20381023175322e+001	(-1.34322366230014e+001dB,-9.45858343192122e+001°)
2.21913894413569e+001	(-1.33724250532661e+001dB,-9.46181637458022e+001°)
2.23457427614444e+001	(-1.33126189538460e+001dB,-9.46507111285868e+001°)
2.25011696937762e+001	(-1.32528184000706e+001dB,-9.46834779494967e+001°)
2.26576777059160e+001	(-1.31930234682937e+001dB,-9.47164656993100e+001°)
2.28152743173685e+001	(-1.31332342359027e+001dB,-9.47496758776860e+001°)
2.29739670999407e+001	(-1.30734507813390e+001dB,-9.47831099932070e+001°)
2.31337636781058e+001	(-1.30136731841073e+001dB,-9.48167695634106e+001°)
2.32946717293691e+001	(-1.29539015247890e+001dB,-9.48506561148277e+001°)
2.34566989846376e+001	(-1.28941358850584e+001dB,-9.48847711830158e+001°)
2.36198532285906e+001	(-1.28343763476993e+001dB,-9.49191163125982e+001°)
2.37841423000545e+001	(-1.27746229966148e+001dB,-9.49536930572938e+001°)
2.39495740923786e+001	(-1.27148759168428e+001dB,-9.49885029799558e+001°)
2.41161565538152e+001	(-1.26551351945737e+001dB,-9.50235476526043e+001°)
2.42838976879010e+001	(-1.25954009171632e+001dB,-9.50588286564589e+001°)
2.44528055538414e+001	(-1.25356731731508e+001dB,-9.50943475819767e+001°)
2.46228882668984e+001	(-1.24759520522676e+001dB,-9.51301060288807e+001°)
2.47941539987798e+001	(-1.24162376454613e+001dB,-9.51661056061914e+001°)
2.49666109780323e+001	(-1.23565300449059e+001dB,-9.52023479322669e+001°)
2.51402674904366e+001	(-1.22968293440194e+001dB,-9.52388346348236e+001°)
2.53151318794057e+001	(-1.22371356374813e+001dB,-9.52755673509784e+001°)
2.54912125463853e+001	(-1.21774490212455e+001dB,-9.53125477272693e+001°)
2.56685179512581e+001	(-1.21177695925620e+001dB,-9.53497774196947e+001°)
2.58470566127499e+001	(-1.20580974499866e+001dB,-9.53872580937356e+001°)
2.60268371088387e+001	(-1.19984326934057e+001dB,-9.54249914243907e+001°)
2.62078680771673e+001	(-1.19387754240507e+001dB,-9.54629790962017e+001°)
2.63901582154580e+001	(-1.18791257445103e+001dB,-9.55012228032799e+001°)
2.65737162819303e+001	(-1.18194837587538e+001dB,-9.55397242493398e+001°)
2.67585510957223e+001	(-1.17598495721496e+001dB,-9.55784851477195e+001°)
2.69446715373139e+001	(-1.17002232914789e+001dB,-9.56175072214119e+001°)
2.71320865489535e+001	(-1.16406050249564e+001dB,-9.56567922030827e+001°)
2.73208051350880e+001	(-1.15809948822465e+001dB,-9.56963418351068e+001°)
2.75108363627950e+001	(-1.15213929744873e+001dB,-9.57361578695820e+001°)
2.77021893622186e+001	(-1.14617994143028e+001dB,-9.57762420683588e+001°)
2.78948733270082e+001	(-1.14022143158266e+001dB,-9.58165962030596e+001°)
2.80888975147600e+001	(-1.13426377947184e+001dB,-9.58572220551034e+001°)
2.82842712474620e+001	(-1.12830699681869e+001dB,-9.58981214157239e+001°)
2.84810039119415e+001	(-1.12235109550044e+001dB,-9.59392960859942e+001°)
2.86791049603166e+001	(-1.11639608755318e+001dB,-9.59807478768418e+001°)
2.88785839104500e+001	(-1.11044198517344e+001dB,-9.60224786090717e+001°)
2.90794503464063e+001	(-1.10448880072081e+001dB,-9.60644901133795e+001°)
2.92817139189126e+001	(-1.09853654671933e+001dB,-9.61067842303731e+001°)
2.94853843458221e+001	(-1.09258523586010e+001dB,-9.61493628105853e+001°)
2.96904714125811e+001	(-1.08663488100279e+001dB,-9.61922277144914e+001°)
2.98969849726989e+001	(-1.08068549517896e+001dB,-9.62353808125220e+001°)
3.01049349482215e+001	(-1.07473709159269e+001dB,-9.62788239850761e+001°)
3.03143313302081e+001	(-1.06878968362374e+001dB,-9.63225591225339e+001°)
3.05251841792113e+001	(-1.06284328482947e+001dB,-9.63665881252656e+001°)
3.07375036257604e+001	(-1.05689790894736e+001dB,-9.64109129036474e+001°)
3.09512998708479e+001	(-1.05095356989688e+001dB,-9.64555353780614e+001°)
3.11665831864201e+001	(-1.04501028178161e+001dB,-9.65004574789106e+001°)
3.13833639158702e+001	(-1.03906805889244e+001dB,-9.65456811466245e+001°)
3.16016524745352e+001	(-1.03312691570869e+001dB,-9.65912083316618e+001°)
3.18214593501969e+001	(-1.02718686690141e+001dB,-9.66370409945132e+001°)
3.20427951035850e+001	(-1.02124792733547e+001dB,-9.66831811057124e+001°)
3.22656703688852e+001	(-1.01531011207174e+001dB,-9.67296306458261e+001°)
3.24900958542496e+001	(-1.00937343636994e+001dB,-9.67763916054658e+001°)
3.27160823423114e+001	(-1.00343791569038e+001dB,-9.68234659852782e+001°)
3.29436406907031e+001	(-9.97503565697640e+000dB,-9.68708557959470e+001°)
3.31727818325778e+001	(-9.91570402261458e+000dB,-9.69185630581879e+001°)
3.34035167771350e+001	(-9.85638441460906e+000dB,-9.69665898027428e+001°)
3.36358566101488e+001	(-9.79707699586022e+000dB,-9.70149380703753e+001°)
3.38698124945013e+001	(-9.73778193140309e+000dB,-9.70636099118563e+001°)
3.41053956707185e+001	(-9.67849938843968e+000dB,-9.71126073879634e+001°)
3.43426174575103e+001	(-9.61922953635662e+000dB,-9.71619325694606e+001°)
3.45814892523148e+001	(-9.55997254676307e+000dB,-9.72115875370901e+001°)
3.48220225318452e+001	(-9.50072859350998e+000dB,-9.72615743815572e+001°)
3.50642288526416e+001	(-9.44149785271474e+000dB,-9.73118952035098e+001°)
3.53081198516264e+001	(-9.38228050279665e+000dB,-9.73625521135264e+001°)
3.55537072466630e+001	(-9.32307672450051e+000dB,-9.74135472320904e+001°)
3.58010028371191e+001	(-9.26388670092543e+000dB,-9.74648826895724e+001°)
3.60500185044334e+001	(-9.20471061754943e+000dB,-9.75165606261999e+001°)
3.63007662126867e+001	(-9.14554866226290e+000dB,-9.75685831920416e+001°)
3.65532580091762e+001	(-9.08640102539817e+000dB,-9.76209525469691e+001°)
3.68075060249952e+001	(-9.02726789975280e+000dB,-9.76736708606377e+001°)
3.70635224756151e+001	(-8.96814948062189e+000dB,-9.77267403124424e+001°)
3.73213196614725e+001	(-8.90904596582933e+000dB,-9.77801630914963e+001°)
3.75809099685607e+001	(-8.84995755575904e+000dB,-9.78339413965846e+001°)
3.78423058690241e+001	(-8.79088445337789e+000dB,-9.78880774361347e+001°)
3.81055199217578e+001	(-8.73182686427408e+000dB,-9.79425734281692e+001°)
3.83705647730108e+001	(-8.67278499668308e+000dB,-9.79974316002673e+001°)
3.86374531569941e+001	(-8.61375906152126e+000dB,-9.80526541895170e+001°)
3.89061978964917e+001	(-8.55474927241616e+000dB,-9.81082434424693e+001°)
3.91768119034774e+001	(-8.49575584573665e+000dB,-9.81642016150891e+001°)
3.94493081797347e+001	(-8.43677900062969e+000dB,-9.82205309726985e+001°)
3.97236998174817e+001	(-8.37781895904511e+000dB,-9.82772337899288e+001°)
4.00000000000003e+001	(-8.31887594577393e+000dB,-9.83343123506574e+001°)
4.02782220022691e+001	(-8.25995018847878e+000dB,-9.83917689479498e+001°)
4.05583791916015e+001	(-8.20104191772814e+000dB,-9.84496058839953e+001°)
4.08404850282880e+001	(-8.14215136702704e+000dB,-9.85078254700448e+001°)
4.11245530662430e+001	(-8.08327877285326e+000dB,-9.85664300263383e+001°)
4.14105969536554e+001	(-8.02442437469145e+000dB,-9.86254218820349e+001°)
4.16986304336452e+001	(-7.96558841506101e+000dB,-9.86848033751435e+001°)
4.19886673449230e+001	(-7.90677113956112e+000dB,-9.87445768524358e+001°)
4.22807216224556e+001	(-7.84797279689454e+000dB,-9.88047446693765e+001°)
4.25748072981347e+001	(-7.78919363890994e+000dB,-9.88653091900325e+001°)
4.28709385014521e+001	(-7.73043392063533e+000dB,-9.89262727869883e+001°)
4.31691294601774e+001	(-7.67169390030899e+000dB,-9.89876378412616e+001°)
4.34693945010427e+001	(-7.61297383942095e+000dB,-9.90494067422000e+001°)
4.37717480504299e+001	(-7.55427400274943e+000dB,-9.91115818873967e+001°)
4.40762046350648e+001	(-7.49559465838932e+000dB,-9.91741656825816e+001°)
4.43827788827142e+001	(-7.43693607779702e+000dB,-9.92371605415205e+001°)
4.46914855228892e+001	(-7.37829853582125e+000dB,-9.93005688859121e+001°)
4.50023393875528e+001	(-7.31968231074337e+000dB,-9.93643931452709e+001°)
4.53153554118324e+001	(-7.26108768431641e+000dB,-9.94286357568227e+001°)
4.56305486347374e+001	(-7.20251494179550e+000dB,-9.94932991653778e+001°)
4.59479341998818e+001	(-7.14396437198169e+000dB,-9.95583858232138e+001°)
4.62675273562119e+001	(-7.08543626725703e+000dB,-9.96238981899481e+001°)
4.65893434587387e+001	(-7.02693092362733e+000dB,-9.96898387324143e+001°)
4.69133979692756e+001	(-6.96844864075330e+000dB,-9.97562099245202e+001°)
4.72397064571817e+001	(-6.90998972199233e+000dB,-9.98230142471184e+001°)
4.75682846001093e+001	(-6.85155447444031e+000dB,-9.98902541878556e+001°)
4.78991481847576e+001	(-6.79314320896813e+000dB,-9.99579322410412e+001°)
4.82323131076309e+001	(-6.73475624025834e+000dB,-1.00026050907483e+002°)
4.85677953758023e+001	(-6.67639388684872e+000dB,-1.00094612694336e+002°)
4.89056111076832e+001	(-6.61805647117269e+000dB,-1.00163620114953e+002°)
4.92457765337971e+001	(-6.55974431959426e+000dB,-1.00233075688708e+002°)
4.95883079975600e+001	(-6.50145776244992e+000dB,-1.00302981940836e+002°)
4.99332219560650e+001	(-6.44319713409426e+000dB,-1.00373341402262e+002°)
5.02805349808736e+001	(-6.38496277293211e+000dB,-1.00444156609415e+002°)
5.06302637588117e+001	(-6.32675502146526e+000dB,-1.00515430104050e+002°)
